Episode,Train Reward,Episode Duration
1,1.558199539765694,0.27930450439453125
2,1.4179140926742517,0.009346961975097656
3,1.249863472816029,0.0069849491119384766
4,2.229139986155,0.009243011474609375
5,1.3269909810629934,0.010322332382202148
6,4.307703998050559,0.013615846633911133
7,1.3249816089950779,0.011773347854614258
8,3.971933420181725,0.010802030563354492
9,6.385302621600379,0.01501607894897461
10,1.2236424046675756,0.007071971893310547
11,4.725793336416616,0.013970613479614258
12,3.991788507022008,0.011741161346435547
13,1.7800462354661692,0.013615131378173828
14,2.2671230315938606,0.011564970016479492
15,2.854562979056443,0.007745265960693359
16,0.7740944943600556,0.00985860824584961
17,1.3752680237930712,0.006586313247680664
18,5.590491389074902,0.013286113739013672
19,3.14444244247972,0.011431217193603516
20,1.8479960615178812,0.009229183197021484
21,2.150072106932986,0.009071826934814453
22,2.7915645910322784,0.013239145278930664
23,0.9418717212460157,0.01306605339050293
24,2.4910361646170447,0.013042449951171875
25,2.2632517169060167,0.015284299850463867
26,1.4154305589918261,0.00829458236694336
27,4.63937385773201,0.014923572540283203
28,2.5207500999089643,0.012868642807006836
29,0.84105833739414,0.012909889221191406
30,1.551042399642262,0.009044408798217773
31,1.7132997545239634,0.01093912124633789
32,1.8021949008287523,0.010903596878051758
33,0.8526337569581364,0.00812220573425293
34,2.1893270844737014,0.009588003158569336
35,2.994465874753341,0.015471696853637695
36,2.4371802280001678,0.008816719055175781
37,1.2541326263966004,0.012105703353881836
38,2.5622921433134254,0.010902881622314453
39,3.560588694993741,0.015705108642578125
40,3.0902959393686595,0.01462864875793457
41,2.9397270223476664,0.011194229125976562
42,1.0092577798532212,0.010545015335083008
43,1.653907330050853,0.012182950973510742
44,2.534171302272319,0.014173746109008789
45,1.5551970786540517,0.009343385696411133
46,3.633788099938167,0.016343116760253906
47,3.9424142825399318,0.015542030334472656
48,3.046787524798772,0.015526533126831055
49,2.3913988747384374,0.014345169067382812
50,0.8530399432163356,0.010764360427856445
51,1.9569158786773984,0.010547161102294922
52,1.2976576764284604,0.00792241096496582
53,2.3191848143490303,0.011942386627197266
54,3.5725650799797735,0.012057781219482422
55,1.8283082546092766,0.010973453521728516
56,2.784289626021457,0.015781402587890625
57,1.721276602459156,0.008843183517456055
58,1.4216556362473962,0.010561704635620117
59,1.4857117206444082,0.008594274520874023
60,1.6039016415087162,0.012800455093383789
61,1.0865192843824836,0.008967876434326172
62,1.099203472861317,0.009354114532470703
63,2.069561971664106,0.013259649276733398
64,1.9118869362095756,0.010102510452270508
65,3.592597981214527,0.010259628295898438
66,1.0011242658151123,0.010419368743896484
67,0.8029138595684445,0.01120615005493164
68,2.2133508628509735,0.009164810180664062
69,1.4691474870881753,0.006565093994140625
70,2.1288443381688786,0.011290550231933594
71,1.1762496364398056,0.008304119110107422
72,2.317445250804035,0.014019966125488281
73,1.4852608249784311,0.01129770278930664
74,1.4820297171422248,0.0071642398834228516
75,1.1891180732878397,0.009004592895507812
76,2.339203021972244,0.011623620986938477
77,0.5905677927760132,0.010282039642333984
78,0.35017899819632836,0.009992122650146484
79,1.9814630038849328,0.00797414779663086
80,0.6960411943103109,0.008140802383422852
81,1.849236722813739,0.007696628570556641
82,1.2354245614915906,0.01213979721069336
83,1.9733064331324133,0.010432958602905273
84,1.3517911099709117,0.01221323013305664
85,2.0711883585099193,0.007816076278686523
86,2.929464741692479,0.01498556137084961
87,1.8753139944163766,0.012276887893676758
88,1.6700991301859112,0.00845479965209961
89,0.23631781716102074,0.013072013854980469
90,0.5839379276199126,0.009795904159545898
91,1.0290383919894275,0.010421991348266602
92,1.0105573926113238,0.008416414260864258
93,0.48365522350841506,0.008647680282592773
94,3.3819088386406344,0.014582633972167969
95,2.3231962489034634,0.011269092559814453
96,1.3131377802112059,0.00848698616027832
97,0.6641422039164739,0.009836196899414062
98,0.7677243204748825,0.007437705993652344
99,1.8743561636035282,0.008450984954833984
100,1.49567179164324,0.009591817855834961
101,1.993354238758954,0.011368751525878906
102,1.4652390655011711,0.014693737030029297
103,1.5429524052636838,0.008200883865356445
104,1.2240120832449377,0.009429693222045898
105,0.8329021119131582,0.009121894836425781
106,-0.3093270855812359,0.009533166885375977
107,1.9760288375062678,0.009961605072021484
108,0.8573409278141343,0.013122081756591797
109,0.787714851781609,0.011315584182739258
110,0.39425827377395684,0.008720874786376953
111,0.5526604628261308,0.009776592254638672
112,1.2209201389422288,0.01295924186706543
113,3.458895397078618,0.01175832748413086
114,0.8847421758881606,0.0098724365234375
115,1.557078894339119,0.009173870086669922
116,1.812067012242069,0.01255178451538086
117,0.8436285168411253,0.013255596160888672
118,1.9903544736378496,0.0095672607421875
119,1.618802699392935,0.013211965560913086
120,1.5438374370831147,0.00910186767578125
121,1.89393563419587,0.012963294982910156
122,2.020053900972055,0.009853124618530273
123,2.191050322190886,0.015114307403564453
124,2.243140062141007,0.012946128845214844
125,1.3392707709064424,0.01035761833190918
126,1.752512641544575,0.00960683822631836
127,1.7014103273066192,0.010555505752563477
128,2.620443557761122,0.017143726348876953
129,1.8046762191230243,0.008773565292358398
130,1.9775698637520915,0.008839130401611328
131,2.883711370878027,0.010654211044311523
132,1.840916910707727,0.009503841400146484
133,2.799863400660682,0.01355123519897461
134,2.310546086578183,0.015410900115966797
135,1.1111820350391755,0.014558792114257812
136,1.5366535178628065,0.013502120971679688
137,2.5269573264812495,0.009697198867797852
138,1.4451543528354185,0.013703107833862305
139,1.9374481963749801,0.012106180191040039
140,3.0537451072043247,0.01585555076599121
141,2.110464982202788,0.01843714714050293
142,1.6256406724247605,0.012134313583374023
143,1.58959145922532,0.01208353042602539
144,2.3282141563055934,0.014005661010742188
145,1.829117198574622,0.013244867324829102
146,1.230299395946011,0.013685941696166992
147,1.867470110917142,0.011124849319458008
148,1.047129910788831,0.016381025314331055
149,1.2249672234723754,0.013971090316772461
150,0.9309640208132383,0.017758607864379883
151,2.0178711252597488,0.013769865036010742
152,2.08835866293536,0.01422739028930664
153,2.1365283381458138,0.018442869186401367
